The Ants Pants Preschool, NSW
The Armidale School, NSW
The Armidale Waldorf School, NSW
Theaslea Preschool, NSW
The Assumption Primary School, NSW
The Athena School, NSW
The Basin Kindergarten/Preschool, VIC
The Basin Preschool, NSW
The Basin Primary School, VIC
The Beach Preschool, NSW
The Beach School, NSW
The Bidgee School, NSW
The B'Nai Yacov School, NSW
The Briar Special Early Learning Centre, SA
The Brighton Child Care & Preschool Centre, QLD
The Canberra Hospital School, ACT
The Cathedral School Preschool, QLD
The Caves State School, QLD
The Centre Education Programme, QLD
The Channon Public School, NSW
The Childrens Hospital School, NSW
The Childrens House, NSW
The Coast Christian School, NSW
The Cottage Preschool, NSW
The Cottage School, TAS
The Cresent Special School, NSW
The Cubbyhouse Preschool and Long Day Care Centre, NSW
The Dimboola Kindergarten, VIC
The Discovery House Preschool, NSW
Theebine State School, QLD
The Emanuel School, NSW
The Entrance Preschool, NSW
The Entrance Public School, NSW
The Entrance Public School Preschool, NSW
The Essington School, NT
The Essington School Kindergarten, NT
The Farmhouse Montessori School, NSW
The Fields Preschool, VIC
The Forest Preschool Kindergarten, NSW
The French Australian Preschool, NSW
The French School, NSW
The Friends School, TAS
The Gap Early Childhood Centre, QLD
The Gap State School, QLD
The Geelong College Early Learning Centre, VIC
The Glennie School, QLD
The Goanna Patch Kindergarten, NSW
The Good Shepherd Kindergarten, NSW
The Grange Kindergarten, VIC
The Grange P-12 College, VIC
The Grange Public School, NSW
The Grove Education Centre, SA
The Grove Kindergarten, SA
The Guardian Angel Preschool Kindergarten, NSW
The Gums State School, QLD
The Hall State School, QLD
The Hamilton and Alexandra College, VIC
The Hamilton College Early Learning Centre, VIC
The Heights Preschool, NSW
The Heights School, SA
The Hills Christian Community School, SA
The Hills Community Kindergarten, NSW
The Hills Grammar School, NSW
The Hills Long Day Preschool, NSW
The Hills Montessori School, NSW
The Hills Montessori School, SA
The Hills Preschool Kindergarten, NSW
The Hills Special School, NSW
The Hub Preschool, SA
The Hunter Orthopaedic School, NSW
The Hunter School of Performing Arts, NSW
The Hutchins School, TAS
The Illawarra Grammar School, NSW
The Illawarra Hospital School, NSW
The Inner City Montessori School, NSW
The International Grammar School, NSW
The Japanese School in Perth, WA
The John Berne Education Centre, NSW
The Junction Public School, NSW
The Kidz Rock Educational Centre, QLD
The Kindergarten, NSW
The Kindiclub, NSW
The King David School, VIC
The King David School, VIC
The King's College, WA
The King's School, NSW
The Knox School, VIC
The Knox School Early Learning Centre, VIC
The Kornmehl Centre, NSW
The Lake Primary School, VIC
The Lakes at South Morang P-9 School, VIC
The Lakes Christian College, NSW
The Lakes College, QLD
The Little Grub Kindergarten, NSW
The Little Kids School, NSW
The Little School Preschool, NSW
The Little Shepherd Preschool Kindergarten, NSW
The Little Unicorn Early Education and Preschool Centre, NSW
The Manor Kindergarten, VIC
The McDonald College, NSW
The Meadows Public School, NSW
The Meeting House, NSW
The Merrell Kindergarten, VIC
The Montessori School, WA
The Mountain Preschool, NSW
The Nedwcastle School, NSW
The Oaks Preschool Kindergarten, NSW
The Oaks Public School, NSW
Theodore Preschool, ACT
Theodore Primary School, ACT
Theodore State School, QLD
The Orana School, ACT
The Orana School, ACT
The Owl and Pussycat Preschool, NSW
The Owl and the Pussycat Preschool, NSW
The Park Preschool, NSW
The Patch Primary School, VIC
The Peninsula School, VIC
The Peninsula School Kindergarten, VIC
The Pines Junior Primary School, SA
The Pines Primary School, SA
The Pocket Public School, NSW
The Point Preschool, NSW
The Potter's Preschool, NSW
The Quintilian School, WA
The Rainbow Family Centres For Children - Minto, NSW
The Range Community Kindergarten, QLD
The Red Lollipop Lane Child Care Centre, QLD
The Ridge Preschool & Child Care Centre, NSW
The Risk Public School, NSW
The Rock Central School, NSW
The School of Total Education, QLD
The Scots College, NSW
The Scots PGC College, QLD
The Scots School, NSW
The Scots School, NSW
The Sir Henry Parkes Memorial Public School, NSW
The Southport School, QLD
The Spot Preschool, NSW
The Springfield Anglican College, QLD
The Strathmore Preschool, VIC
The Summit State School, QLD
The Village School, VIC
The Willows State School, QLD
The Woden School, ACT
The Woods Early Education Centre, QLD
Thiele Primary School, SA
Thinking Hats Early Learning Centre, NSW
Thirlmere Public School, NSW
Thirroul Preschool Centre, NSW
Thirroul Public School, NSW
Thomas Acres Public School, NSW
Thomas Chirnside Primary School, VIC
Thomas Hassall Anglican College, NSW
Thomas Mitchell Primary School, VIC
Thomas More Montessori School, NSW
Thomas Pattison School, NSW
Thomastown East Primary School, VIC
Thomastown Learning Centre Childcare & Kindergarten, VIC
Thomastown Meadows Primary School, VIC
Thomastown Primary School, VIC
Thomastown West Kindergarten, VIC
Thomastown West Primary School, VIC
Thomson Kindergarten, VIC
Thoona Primary School, VIC
Thornbury Kindergarten, VIC
Thornbury Learning Centre, VIC
Thornbury Primary School, VIC
Thorndon Park Kindergarten, SA
Thorndon Park Primary School, SA
Thornlands State School, QLD
Thornleigh West Public School, NSW
Thornlie Christian College, WA
Thornlie Primary School, WA
Thornlie Primary School Kindergarten Program, WA
Thornton Child Care & Preschool Centre Asscn, NSW
Thornton Primary School, VIC
Thornton Public School, NSW
Thornton State School, QLD
Thorpdale Kindergarten, VIC
Thorpdale Primary School, VIC
Thredbo Early Childhood Centre, NSW
Three Bears Kindergarten, NSW
Three Springs Primary School, WA
Three Year Old Kindergarten, VIC
Thulimbah State School, QLD
Thurgoona Preschool, NSW
Thurgoona Public School, NSW
Tiaro State School, QLD
Tibooburra Outback School of the Air, NSW
Tibooburra Public School, NSW
Tieri Kindergarten, QLD
Tieri State School, QLD
Tiggers Place Preschool & Kindergarten, QLD
Tighes Hill Public School, NSW
Timbarra Kindergarten, VIC
Timbarra Primary School, VIC
Timber Creek School, NT
Timboon Kindergarten, VIC
Timboon P-12 College, VIC
Timbumburi Public School, NSW
Timor Primary School, VIC
Timsbury Road School, TAS
Tinana Kindergarten, QLD
Tinana State School, QLD
Tina's Kindergarten, NSW
Tin Can Bay State School, QLD
Tincurrin Primary School, WA
Tingalpa & District Kindergarten, QLD
Tingalpa State School, QLD
Tingha Public School, NSW
Tingira Child Care Centre, NSW
Tingoora State School, QLD
Tinkabell Early Learning Centre, VIC
Tinkerbell Preschool and Day Care Centre, NSW
Tinonee Public School, NSW
Tintern Schools, VIC
Tintern Schools, VIC
Tinternvale Primary School, VIC
Tintinara Area School, SA
Tintinhull Public School, NSW
Tiny Feet Preschool, NSW
Tiny Scholars Child Care and Preschool, NSW
Tiny Tots Early Learning Centre, NSW
Tiny Tots Kindergarten, NSW
Tiny Town Child Care Centre and Kindergarten, QLD
Tiny Treasures, NSW
Tiny Treasures Preschool, NSW
Tipperary School, NT
Tirranna Public School, NSW
Titjikala School, NT
Ti Tree School, NT
Tivoli State School, QLD
Tjirrkarli Remote Community School, WA
Tji Tji Wiltja Preschool, SA
Tjukurla Remote Community School, WA
Tjuntjunjara Remote Community School, WA
TLC Childcare Meadowbrook, QLD
TL Stone Memorial Kindergarten, VIC
Tobruk Street Primary School, VIC
Tocumwal Preschool, NSW
Tocumwal Public School, NSW
Toddlers Palace Kindergarten, NSW
Tolga State School, QLD
Tolland Public School, NSW
Tolland Public School Preschool, NSW
Tomaree Public School, NSW
Tomerong Public School, NSW
Tommaso Fiaschi Childcare Centre, VIC
Tom Price Primary School, WA
Tom Price Primary School Kindergarten Program, WA
Tom Stone Preschool & Children's Centre, NSW
Tom Thumb Kindergarten, NSW
Tom Thumb Kindergarten, NSW
Tongala Kindergarten, VIC
Tongala Primary School, VIC
Toobanna State School, QLD
Tooborac Primary School, VIC
Toodyay District High School, WA
Toogoolawah State School, QLD
Toogoolawa School, NSW
Toogoolawa School, VIC
Toolamba Kindergarten, VIC
Toolamba Primary School, VIC
Toolangi Primary School, VIC
Toolern Vale Primary School, VIC
Tooleybuc Central School, NSW
Toomelah Preschool, NSW
Toomelah Public School, NSW
Toongabbie Christian School, NSW
Toongabbie East Public School, NSW
Toongabbie Preschool Kindergarten, NSW
Toongabbie Preschool Kindergarten, NSW
Toongabbie Primary School, VIC
Toongabbie Public School, NSW
Toongabbie West Public School, NSW
Tooradin Primary School, VIC
Toorak College, VIC
Toorak College Preschool, VIC
Toorak College Preschool, VIC
Toora Kindergarten, VIC
Toorak Primary School, VIC
Toora Primary School, VIC
Tooraweenah Public School, NSW
Toorloo Arm Primary School, VIC
Toormina Preschool Kindergarten, NSW
Toormina Public School, NSW
Tootal's Corner Child Care and Kindergarten, VIC
Tootgarook Preschool, VIC
Tootgarook Primary School, VIC
Toowong State School, QLD
Toowoomba Christian College, QLD
Toowoomba East State School, QLD
Toowoomba Grammar School, QLD
Toowoomba North State School, QLD
Toowoomba Preparatory School, QLD
Toowoomba Preparatory School, QLD
Toowoomba South State School, QLD
Toowoomba West Special School, QLD
Top Kids Childcare & Preschool, VIC
Top Kids Child Care & Preschool Centre, VIC
Topsy Turvy Early Learning Centre, SA
Torbanlea State School, QLD
Toronto Adventist Community School, NSW
Toronto Public School, NSW
Torquay College, VIC
Torquay Kindergarten, VIC
Torquay State School, QLD
Torrens Preschool, ACT
Torrens Primary School, ACT
Torrens Valley Christian School, SA
Torrensville Primary School, SA
Tots on Temoin Child Care Centre, NSW
Tottenham Central School, NSW
Tottenham War Memorian Early Childhood Centre, NSW
Toukley Preschool Kindergarten Inc, NSW
Toukley Public School, NSW
Towamba Public School, NSW
Tower Street Public School, NSW
Townsville Central State School, QLD
Townsville Christian College, QLD
Townsville Community Learning Centre, QLD
Townsville Grammar School, QLD
Townsville Grammar School Pre Prep Centre, QLD
Townsville South State School, QLD
Townsville West State School, QLD
Townview State School, QLD
Towradgi Public School, NSW
Toxteth Kindergarten, NSW
Trafalgar Kindergarten, VIC
Trafalgar Primary School, VIC
Tralee Gardens Early Childhood Centre, NSW
Tranby Aboriginal Kindergarten, WA
Tranby College, WA
Tranby Primary School, WA
Trangie Central School, NSW
Traralgon College, VIC
Traralgon Kosciusko Street Primary School, VIC
Traralgon South Kindergarten, VIC
Traralgon South Primary School, VIC
Traralgon Stockdale Road Primary School, VIC
Travancore School, VIC
Trawalla Primary School, VIC
Trayning Primary School, WA
Trayning Primary School Kindergarten Program, WA
Trebonne State School, QLD
Treehouse In The Park, ACT
Treelands Preschool and Children's Centre, NSW
Treetops Montessori School, WA
Treetops Preschool, NSW
Tregeagle Public School, NSW
Tregear Presbyterian Preschool Kindergarten, NSW
Tregear Public School, NSW
Trendi Tots Kindergarten, NSW
Trentham and District Primary School, VIC
Trentham Kindergarten, VIC
Tresswell State School, QLD
Trevallyn Primary School, TAS
Triabunna District High School, TAS
Tri-Melton West Preschool, VIC
Trinity Anglican College, NSW
Trinity Anglican College, VIC
Trinity Anglican School, QLD
Trinity Anglican School, QLD
Trinity Beach Community Kindergarten, QLD
Trinity Beach State School, QLD
Trinity Catholic Primary School, NSW
Trinity Catholic School, VIC
Trinity Catholic School, VIC
Trinity Christian School, ACT
Trinity College, SA
Trinity College, SA
Trinity College, WA
Trinity College, TAS
Trinity College, QLD
Trinity College, SA
Trinity College, SA
Trinity College Montessori Preschool, SA
Trinity Gardens Primary School, SA
Trinity Grammar Infants School, NSW
Trinity Grammar School, VIC
Trinity Grammar School, NSW
Trinity Grammar School, NSW
Trinity Grammar School, NSW
Trinity Grammar School Kindergarten, VIC
Trinity Kindergarten, QLD
Trinity Lutheran College, QLD
Trinity Lutheran School, VIC
Trinity Preschool Kindergarten, NSW
Trinity Preschool Montessori Peakhurst, NSW
Trinity School, NSW
Truganina South Primary School, VIC
Trundle Central School, NSW
Trundle Children's Centre, NSW
Trunkey Public School, NSW
Truro Primary School, SA
Truscott Street Public School, NSW
TRY Kingsway Preschool, VIC
Try-Melton West Kindergarten, VIC
TRY Mt Carberry Preschool, VIC
Try Peninsula Montessori Centre, VIC
Try Youth South Yarra Kindergarten, VIC
Tuart Hill Kindergarten, WA
Tuart Hill Primary School, WA
Tubbut Primary School, VIC
Tucabia Public School, NSW
Tucker Road Bentleigh Primary School, VIC
Tudor House School, NSW
Tuggerah Lakes Preschool, NSW
Tuggerah Public School, NSW
Tuggerawong Public School, NSW
Tullamarine Primary School, VIC
Tullamore Central School, NSW
Tullamore Preschool and Child Care Centre, NSW
Tullawong State School, QLD
Tullibigeal Central School, NSW
Tullimbar Public School, NSW
Tulloona Public School, NSW
Tully Kindergarten, QLD
Tully State School, QLD
Tumbarumba Preschool Kindergarten, NSW
Tumbarumba Public School, NSW
Tumble Turn Kids Early Learning Centre, NSW
Tumbulgum Public School, NSW
Tumby Bay Area School, SA
Tumut Preschool Cooperative Society, NSW
Tumut Public School, NSW
Tuncurry Public School, NSW
Tungamah Primary School, VIC
Tunstall Square Kindergarten, VIC
Tuntable Creek Public School, NSW
Tuntable Falls Community School, NSW
Turner Early Childhood Centre, ACT
Turner House Early Learning Centre, VIC
Turner Preschool, ACT
Turner School, ACT
Turner Street Kindergarten, VIC
Turramurra Beehive Preschool, NSW
Turramurra Care Centre, NSW
Turramurra Public School, NSW
Turvey Park Public School, NSW
Tweed Heads Community Preschool, NSW
Tweed Heads Public School, NSW
Tweed Heads South Public School, NSW
Tweed Heads South Public School Preschool, NSW
Tweed Valley Adventist College, NSW
Twin Hills Preschool, VIC
Twin Towns Kindergarten and Preschool, QLD
Two Mile State School, QLD
Two Rivers College, VIC
Two Rocks Primary School, WA
Two Wells Primary School, SA
Tyabb Preschool, VIC
Tyabb Primary School, VIC
Tyabb Railway Station Primary School, VIC
Tyalgum Community Preschool, NSW
Tyalgum Public School, NSW
Tyalla Public School, NSW
Tyers Preschool, VIC
Tyers Primary School, VIC
Tylden Primary School, VIC
Tyndale Christian School, NSW
Tyndale Christian School, SA
Tyrrell College, VIC
Ubobo State School, QLD
Uki Public School, NSW
Ulan Public School, NSW
Ulladulla Public School, NSW
Ulmarra Public School, NSW
Ulong Public School, NSW
Ultima Primary School, VIC
Ultimo Public School, NSW
Ulverstone Primary School, TAS
Umbakumba School, NT
Umina Public School, NSW
Unanderra Public School, NSW
Undera Preschool, VIC
Undera Primary School, VIC
Underbool Preschool, VIC
Underbool Primary School, VIC
Undercliffe Public School, NSW
Undurba State School, QLD
Ungarie Central School, NSW
Ungarra Primary School, SA
Uniting Church Kindergarten, VIC
Uniting Church Kindergarten, VIC
Uniting Church Preschool Kindergarten, NSW
Unity College, SA
Unity College, QLD
Unity Grammar School, NSW
University of South Pacific, 
University of Technology Sydney, NSW
University Park Primary School, VIC
University Preschool & Child Care Centre, ACT
Unley Kindergarten, SA
Unley Mothercraft Nursery and Kindergarten, SA
Unley Primary School, SA
Upfield Kindergarten, VIC
Upper Beaconsfield Kindergarten, VIC
Upper Beaconsfield PreKindergarten, VIC
Upper Brookfield State School, QLD
Upper Coomera State College, QLD
Upper Ferntree Gully Preschool, VIC
Upper Ferntree Gully Primary School, VIC
Upper Lansdowne Public School, NSW
Upper Macleay Preschool, NSW
Upper Mt Gravatt Community Kindergarten, QLD
Upper Mt Gravatt State School, QLD
Upper Orara Public School, NSW
Upper Plenty Primary School, VIC
Upper Sandy Creek Primary School, VIC
Upper Sturt Primary School, SA
Upper Swan Preprimary, WA
Upper Swan Primary School, WA
Upwey Preschool, VIC
Upwey Primary School, VIC
Upwey South Preschool, VIC
Upwey South Primary School, VIC
Uraidla Primary School, SA
Uralla Central School, NSW
Uralla Preschool, NSW
Urambi Preschool, ACT
Urana Central School, NSW
Urandangi State School, QLD
Urangan Point State School, QLD
Uranquinty Preschool, NSW
Uranquinty Public School, NSW
Urapunga School, NT
Urbenville Public School, NSW
Urquhart Park Primary School, VIC
Ursula Frayne Catholic College, WA
Urunga Preschool, NSW
Urunga Public School, NSW
Useless Loop Primary School, WA
Useless Loop Primary School Kindergarten Program, WA
Utopia School, NT
Vacy Public School, NSW
Valentine Croudace Bay Preschool/Child Care, NSW
Valentine Long Day Preschool, NSW
Valentine Public School, NSW
Vale Park Primary School, SA
Vale View State School, QLD
Valkstone Primary School, VIC
Valkyrie State School, QLD
Valla Community Preschool & Occasional Care, NSW
Valley Brook Preschool, VIC
Valley Heights Preschool and Long Day Care, NSW
Valley Preschool, NSW
Valley View Kindergarten, SA
Valley View Public School, NSW
Vardys Road Public School, NSW
Varsity College, QLD
Vasey Park Preschool, VIC
Vasse Primary School, WA
Vaucluse Public School, NSW
Vera Lacaze Memorial Kindergarten and Preschool, QLD
Veresdale Scrub State School, QLD
Vermont Community Kindergarten, SA
Vermont Preschool, VIC
Vermont Primary School, VIC
Vermont South Special School, VIC
Vern Barnett School for Children with Autism, NSW
Verney Road Special School, VIC
Verona School, NSW
Vertical Response - Supplier, 
Victor Harbor Junior Primary School, SA
Victor Harbor Primary School, SA
Victorian College for the Deaf, VIC
Victorian P-12 College of Koorie Education, VIC
Victorian P-12 College of Koorie Education, VIC
Victorian School of Languages, VIC
Victoria Park Primary School, WA
Victoria Park State School, QLD
Victoria Plantation State School, QLD
Victoria Point Child Care Centre, QLD
Victoria Point State School, QLD
Victory Christian College, VIC
Victory Christian College Preschool, VIC
Victory College, QLD
Victory Lutheran College, VIC
Vienna Woods State School, QLD
Viewbank Child Care Centre, VIC
Viewbank Preschool, VIC
Viewbank Primary School, VIC
Village Creek Preschool, ACT
Villa Maria School, NSW
Villanova College, QLD
Villawood Early Learning Centre, NSW
Villawood East Public School, NSW
Villawood East Public School Preschool, NSW
Villawood North Public School, NSW
Vincentia Child Care Centre, NSW
Vincentia Public School, NSW
Vincent State School, QLD
Vineyard Lutheran School, SA
Vineyard Public School, NSW
Violet Town and District Early Childhood Centre, VIC
Virginia Primary School, SA
Virginia State School, QLD
Vistara Primary School, NSW
Vista Valley Preschool, VIC
Vista Way Kindergarten, VIC
Waaia Yalca South Primary School, VIC
Wadalba Community School, NSW
Waddington Primary School, WA
Waddington Primary School Kindergarten Program, WA
Wagaman Preschool, NT
Wagaman Primary School, NT
Wagga Wagga Christian College, NSW
Wagga Wagga Lutheran School, NSW
Wagga Wagga Public School, NSW
Waggrakine Primary School, WA
Waggrakine Primary School Kindergarten Program, WA
Wagin District High School, WA
Wagin Early Childhood Centre, WA
Wagin Primary School Kindergarten Program, WA
Wagner Road Early Childhood Centre, QLD
Wahgunyah Primary School, VIC
Wahroonga Adventist Primary School, NSW
Wahroonga Preparatory School, NSW
Wahroonga Preschool, VIC
Wahroonga Public School, NSW
Waikerie Lutheran School, SA
Waikerie Primary School, SA
Waikiki Primary School, WA
Waimea Heights Primary School, TAS
WA Institute for Deaf Education, WA
Wairoa Special School, NSW
Waitara Public School, NSW
Wakefield Early Learning Program, SA
Wakefield School, NSW
Wakehurst Public School, NSW
Wakool Public School, NSW
Walbundrie Public School, NSW
Walcha Central School, NSW
Walcha Preschool, NSW
Wales Street Primary School, VIC
Walford Anglican School for Girls, SA
Walgett Community College, NSW
Walgett Community College Preschool, NSW
Walgett Primary Distance Education Centre, NSW
Walhallow Public School, NSW
Walkamin State School, QLD
Walkaway Primary School, WA
Walkers Road Preschool, VIC
Walkerston State School, QLD
Walkervale State School, QLD
Walkerville Prekindergarten, SA
Walkerville Primary School, SA
Wallabadah Public School, NSW
Wallaby Street Weenies Preschool Kindergarten, NSW
Wallace Kindergarten, VIC
Wallace Rockhole School, NT
Wallacia Public School, NSW
Wallalong Preschool, NSW
Wallan Childcare and Kindergarten, VIC
Wallangarra State School, QLD
Wallan Preschool, VIC
Wallan Primary School, VIC
Wallarano Primary School, VIC
Wallaroo Mines Primary School, SA
Wallaroo Preschool and Child Care Centre, VIC
Wallaroo Primary School, SA
Wallaville State School, QLD
Walla Walla Public School, NSW
Wallendbeen Public School, NSW
Wallerawang Public School, NSW
Wallington Primary School, VIC
Walliston Primary School, WA
Walliston Primary School Kindergarten Program, WA
Walloon State School, QLD
Wallsend Community Preschool, NSW
Wallsend Public School, NSW
Wallsend South Public School, NSW
Wallumbilla State School, QLD
Wallum Community Preschool & Family Centre, NSW
Walpeup Primary School, VIC
Walpole Primary School, WA
Walpole Primary School Kindergarten Program, WA
Walsingham Community Preschool, NSW
Walters Road Public School, NSW
Walwa Primary School, VIC
Wamberal Preschool Kindergarten, NSW
Wamberal Public School, NSW
Wamoon Public School, NSW
Wamuran State School, QLD
Wanaaring Public School, NSW
Wanalirri Catholic School, WA
Wananami Remote Community School, WA
Wanarn Remote Community School, WA
Wandana Primary School, SA
Wandarrah Preschool & Community Centre, QLD
Wandering Primary School, WA
Wandiligong Primary School, VIC
Wandin North Primary School, VIC
Wandin Preschool Centre, VIC
Wandin Yallock Primary School, VIC
Wandoan Kindergarten, QLD
Wandoan State School, QLD
Wandong Preschool Centre, VIC
Wandong Primary School, VIC
Wangaratta District Special School, VIC
Wangaratta Primary School, VIC
Wangaratta West Kindergarten, VIC
Wangaratta West Primary School, VIC
Wangee Park School, NSW
Wangi Peter Pan Kindergarten, NSW
Wangi Wangi Public School, NSW
Wangkatjungka Community School Kindergarten Prog, WA
Wangkatjungka Remote Community School, WA
Wanguri Preschool, NT
Wanguri Primary School, NT
Waniora Public School, NSW
Wanneroo Primary School, WA
Wanniassa Hills Preschool, ACT
Wanniassa Hills Primary School, ACT
Wanniassa P-10 School, ACT
Wanniassa Preschool, ACT
Wantirna Heights School, VIC
Wantirna Primary School, VIC
Wantirna South Primary School, VIC
Waraburra State School, QLD
Warakurna Remote Community School, WA
Waramanga Preschool, ACT
Waratah Montessori Preschool, NSW
Waratah Preschool, NSW
Waratah Public School, NSW
Waratah Public School Preschool, NSW
Waratah Special Developmental School, VIC
Warburton Preschool Centre, VIC
Warburton Primary School, VIC
Warburton Ranges Remote Community School, WA
Ward Avenue Kindergarten, VIC
Wardell Public School, NSW
Warekila Preschool, VIC
Warialda Public School, NSW
Warilla Baptist Preschool, NSW
Warilla North Public School, NSW
Warilla Public School, NSW
Warlawurru Catholic School, WA
Warnbro CHS Education Support Centre, WA
Warnbro Primary School, WA
Warnbro Primary School Kindergarten Program, WA
Warners Bay Public School, NSW
Warnervale Public School, NSW
Warnervale Wallabies Preschool, NSW
Warooka Primary School, SA
Waroona District High School, WA
Waroona Primary School Kindergarten Program, WA
Warracknabeal Memorial Kindergarten, VIC
Warracknabeal Primary School, VIC
Warracknabeal Special School, VIC
Warradale Kindergarten, SA
Warradale Primary School, SA
Warragamba Preschool, NSW
Warragamba Public School, NSW
Warragul and District Specialist School, VIC
Warragul Community Preschool Centre, VIC
Warragul North Primary School, VIC
Warragul Primary School, VIC
Warrah Village Steiner School, NSW
Warralong Community School, WA
Warrandyte Child Care and Preschool, VIC
Warrandyte Preschool, VIC
Warrandyte Primary School, VIC
Warrane Primary School, TAS
Warranwood Primary School, VIC
Warra State School, QLD
Warrawee Park Preschool, VIC
Warrawee Public School, NSW
Warrawong Public School, NSW
Warren Central School, NSW
Warrenheip Primary School, VIC
Warren Preschool Kindergarten, NSW
Warriapende Primary School, WA
Warriapende Primary School Kindergarten Program, WA
Warriapendi Kindergarten, WA
Warrigal Road State School, QLD
Warrill View State School, QLD
Warrimoo Public School, NSW
Warringa Park School, VIC
Warrnambool 3 Year Old Kinder, VIC
Warrnambool East Primary School, VIC
Warrnambool Primary School, VIC
Warrnambool South Kindergarten, VIC
Warrnambool Special School, VIC
Warrnambool West Primary School, VIC
Warruwi School, NT
Wartburg State School, QLD
Warwick Central State School, QLD
Warwick Christian College, QLD
Warwick Community Kindergarten, QLD
Warwick East State School, QLD
Warwick Farm Public School, NSW
Warwick West State School, QLD
Washington Drive Preschool, VIC
Wasleys Primary School, SA
Watarru Anangu School, SA
Waterfall Public School, NSW
Waterford Preschool, NSW
Waterford State School, QLD
Waterford West State School, QLD
Watervale Primary School, SA
Watheroo Primary School, WA
Watiyawanu School, NT
Watsonia Heights Primary School, VIC
Watsonia North Preschool, VIC
Watsonia North Primary School, VIC
Watsonia Preschool Centre, VIC
Watsonia Primary School, VIC
Watson Preschool, ACT
Watson Road State School, QLD
Wattawa Heights Public School, NSW
Wattle Flat Public School, NSW
Wattle Glen Primary School, VIC
Wattle Grove Primary School, WA
Wattle Grove Public School, NSW
Wattle Hill Kindergarten, VIC
Wattle Park Primary School, VIC
Wattle Preschool, NSW
Wattletree Preschool, VIC
Wattleview Preschool, VIC
Wattle View Primary School, VIC
Waubra Preschool, VIC
Waubra Primary School, VIC
Wauchope Community Child Care Centre, NSW
Wauchope Preschool Kindergarten, NSW
Wauchope Public School, NSW
Wavell Heights Kindergarten, QLD
Wavell Heights State School, QLD
Waverley Christian College, VIC
Waverley Christian College Preschool, VIC
Waverley College, NSW
Waverley Foothills Preschool, VIC
Waverley Meadows Preschool, VIC
Waverley Meadows Primary School, VIC
Waverley Montessori Preschool, VIC
Waverley Primary School, TAS
Waverley Public School, NSW
Wayburne Preschool Centre, VIC
Ways Youth Services POEM, NSW
Weaver Three Year Old Kindergarten, VIC
WECAN Kindergarten, VIC
Wedderburn Kindergarten, VIC
Wedderburn P-12 College, VIC
Wedge Park Primary School, VIC
Wee Care 2 Kindergarten, NSW
Wee Care Kindergarten, NSW
Weeden Heights Primary School, VIC
Wee Jasper Public School, NSW
Weeroona College, VIC
Weetangera Primary School, ACT
Weetangera Wombats Playschool, ACT
Weethalle Public School, NSW
Wee Waa Preschool, NSW
Wee Waa Public School, NSW
Weilmoringle Public School, NSW
Weipa Kindergarten and Preschool, QLD
Weir State School, QLD
Weld Square Primary School, WA
Weld Square Primary School Kindergarten Program, WA
Wellcamp State School, QLD
Wellers Hill State School, QLD
Wellington Christian School, NSW
Wellington Community Childrens Centre Preschool, NSW
Wellington Point State School, QLD
Wellington Preschool Centre, VIC
Wellington Public School, NSW
Wellington Public School Preschool, NSW
Wellington Street Preschool, VIC
Wellstead Preprimary, WA
Wellstead Primary School, WA
Welshpool Primary School, VIC
Welton Primary School, VIC
Welwyn Kindergarten, VIC
Wembley Downs Primary School, WA
Wembley Downs Primary School Kindergarten Progrm, WA
Wembley Primary School, VIC
Wembley Primary School, WA
Wembley Rd Preschool, NSW
Wendouree Kindergarten, VIC
Wendouree Primary School, VIC
Wenona School, NSW
Wentworth Falls Preschool Kindergarten, NSW
Wentworth Falls Public School, NSW
Wentworth Preschool, NSW
Wentworth Public School, NSW
Wentworthville Public School, NSW
Werribee Primary School, VIC
Werrimull P-12 College, VIC
Werrington County Public School, NSW
Werrington Public School, NSW
Werris Creek Preschool, NSW
Werris Creek Public School, NSW
Wesburn Primary School, VIC
Wesley College, VIC
Wesley College, VIC
Wesley College, VIC
Wesley College, VIC
Wesley College, WA
Wesley College Junior School, VIC
Wesley College Prahran Early Learning Centre, VIC
Wesley Preschool Kindergarten, NSW
Wesley Vale Primary School, TAS
Westall Kindergarten, VIC
Westall Primary School, VIC
West Balcatta Primary School, WA
West Bathurst Preschool, NSW
West Beach Kindergarten, SA
West Beach Primary School, SA
West Beechboro Primary School, WA
Westbourne Children's Centre, VIC
Westbourne Grammar School, VIC
Westbourne Grammar School, VIC
Westbourne Park Primary School, SA
Westbreen Primary School, VIC
Westbury Primary School, TAS
West Busselton Preprimary, WA
West Busselton Primary School, WA
West Coast Language Development Centre, WA
West Coast Steiner School, WA
West Coast Steiner School, WA
Westdale Kindergarten, VIC
Westdale Public School, NSW
West Dubbo Preschool Childrens Centre, NSW
West End Scott Kindergarten, QLD
West End State School, QLD
Western Autistic Special School, VIC
Western Cape College, QLD
Western Cape College, QLD
Western Cape College, QLD
Western Cape College, QLD
Western English Language School, VIC
Western English Language School, VIC
Westerngate Preschool, VIC
Western Mobile Preschool, NSW
Western Plains Mobile Preschool, VIC
Westernport Child Care Centre and Kindergarten, VIC
Westernport Child Care Centre & Kindergarten, VIC
Western Suburbs Kindergarten, QLD
Western Suburbs State Special School, QLD
Westerway Primary School, TAS
Westfield Park Primary School, WA
Westgarth Baptist Preschool Centre, VIC
Westgarth Kindergarten, VIC
